Counter: 0 | X: 2.866795 | Y:0.026039 | Z: 0.001590
Counter: 175 | X: 0.027562 | Y:0.007435 | Z: 0.006876
Counter: 176 | X: 0.022315 | Y:0.007083 | Z: 0.006700
Counter: 177 | X: 0.024541 | Y:0.007323 | Z: 0.006815
Counter: 178 | X: 0.036735 | Y:0.007393 | Z: 0.007038
Counter: 179 | X: 0.047954 | Y:0.007436 | Z: 0.006508
Counter: 180 | X: 0.027785 | Y:0.007065 | Z: 0.006695
Counter: 181 | X: 0.040965 | Y:0.007904 | Z: 0.006894
Counter: 182 | X: 0.044528 | Y:0.007374 | Z: 0.006973
Counter: 183 | X: 0.028364 | Y:0.007520 | Z: 0.006983
Counter: 184 | X: 0.056313 | Y:0.007684 | Z: 0.007153
Counter: 185 | X: 0.033601 | Y:0.007560 | Z: 0.006697
Counter: 186 | X: 0.037736 | Y:0.008127 | Z: 0.006445
Counter: 187 | X: 0.050390 | Y:0.007425 | Z: 0.006645
Counter: 188 | X: 0.038997 | Y:0.007426 | Z: 0.006734
Counter: 189 | X: 0.057986 | Y:0.007968 | Z: 0.006722
Counter: 190 | X: 0.024047 | Y:0.007561 | Z: 0.006780
Counter: 191 | X: 0.023808 | Y:0.007194 | Z: 0.006880
Counter: 192 | X: 0.026572 | Y:0.007396 | Z: 0.007021
Counter: 193 | X: 0.038798 | Y:0.007804 | Z: 0.007024
Counter: 194 | X: 0.029668 | Y:0.007532 | Z: 0.007151
Counter: 195 | X: 0.022225 | Y:0.007429 | Z: 0.006863
Counter: 196 | X: 0.024716 | Y:0.007099 | Z: 0.006880
Counter: 197 | X: 0.034296 | Y:0.007673 | Z: 0.007062
Counter: 198 | X: 0.040943 | Y:0.007210 | Z: 0.007205
Counter: 199 | X: 0.022733 | Y:0.007180 | Z: 0.006915
Counter: 200 | X: 0.024913 | Y:0.007101 | Z: 0.006841
Counter: 201 | X: 0.035134 | Y:0.007480 | Z: 0.006948
Counter: 202 | X: 0.038200 | Y:0.007626 | Z: 0.007065
Counter: 203 | X: 0.024455 | Y:0.007307 | Z: 0.007008
Counter: 204 | X: 0.031750 | Y:0.007032 | Z: 0.006792
Counter: 205 | X: 0.059906 | Y:0.007864 | Z: 0.006867
Counter: 206 | X: 0.027195 | Y:0.007303 | Z: 0.006738
Counter: 207 | X: 0.027511 | Y:0.007664 | Z: 0.006985
Counter: 208 | X: 0.068332 | Y:0.007946 | Z: 0.007333
Counter: 209 | X: 0.060589 | Y:0.007871 | Z: 0.006381
Counter: 210 | X: 0.043943 | Y:0.008161 | Z: 0.006323
Counter: 211 | X: 0.056308 | Y:0.007868 | Z: 0.006934
Counter: 212 | X: 0.032786 | Y:0.007158 | Z: 0.006379
Counter: 213 | X: 0.053022 | Y:0.007913 | Z: 0.006946
Counter: 214 | X: 0.037540 | Y:0.007368 | Z: 0.006761
Counter: 215 | X: 0.031652 | Y:0.007512 | Z: 0.007175
Counter: 216 | X: 0.044528 | Y:0.007281 | Z: 0.007117
Counter: 217 | X: 0.025105 | Y:0.007461 | Z: 0.006752
Counter: 218 | X: 0.023032 | Y:0.007027 | Z: 0.006711
Counter: 219 | X: 0.025542 | Y:0.007789 | Z: 0.006835
Counter: 220 | X: 0.037886 | Y:0.007544 | Z: 0.007043
Counter: 221 | X: 0.033325 | Y:0.007598 | Z: 0.007160
Counter: 222 | X: 0.023020 | Y:0.007423 | Z: 0.006663
Counter: 223 | X: 0.024321 | Y:0.007119 | Z: 0.006862
Counter: 0 | X: 0.037543 | Y:0.007356 | Z: 0.006912
Counter: 1 | X: 0.037620 | Y:0.007837 | Z: 0.006685
Counter: 2 | X: 0.023574 | Y:0.007338 | Z: 0.006728
Counter: 3 | X: 0.023788 | Y:0.007378 | Z: 0.006882
Counter: 4 | X: 0.030098 | Y:0.007594 | Z: 0.007249
Counter: 5 | X: 0.041494 | Y:0.007587 | Z: 0.006864
Counter: 6 | X: 0.027778 | Y:0.007341 | Z: 0.006820
Counter: 7 | X: 0.022773 | Y:0.007125 | Z: 0.006770
Counter: 8 | X: 0.027885 | Y:0.007401 | Z: 0.007138
Counter: 9 | X: 0.040904 | Y:0.007690 | Z: 0.007225
Counter: 10 | X: 0.034891 | Y:0.007450 | Z: 0.006866
Counter: 11 | X: 0.032064 | Y:0.007118 | Z: 0.006755
Counter: 12 | X: 0.024251 | Y:0.007504 | Z: 0.006919
Counter: 13 | X: 0.034099 | Y:0.007800 | Z: 0.006918
Counter: 14 | X: 0.037548 | Y:0.007669 | Z: 0.006849
Counter: 15 | X: 0.023445 | Y:0.007139 | Z: 0.006599
Counter: 16 | X: 0.022917 | Y:0.007118 | Z: 0.006568
Counter: 17 | X: 0.025837 | Y:0.007218 | Z: 0.006934
Counter: 18 | X: 0.039484 | Y:0.007758 | Z: 0.006813
Counter: 19 | X: 0.033400 | Y:0.007210 | Z: 0.007141
Counter: 20 | X: 0.022497 | Y:0.007516 | Z: 0.006543
Counter: 21 | X: 0.024518 | Y:0.007138 | Z: 0.006612
Counter: 22 | X: 0.037634 | Y:0.007825 | Z: 0.007147
Counter: 23 | X: 0.036268 | Y:0.007485 | Z: 0.007122
Counter: 24 | X: 0.023495 | Y:0.007211 | Z: 0.006984
Counter: 25 | X: 0.023736 | Y:0.007203 | Z: 0.006732
Counter: 26 | X: 0.028517 | Y:0.007408 | Z: 0.007165
Counter: 27 | X: 0.042231 | Y:0.007715 | Z: 0.007205
Counter: 28 | X: 0.027498 | Y:0.007566 | Z: 0.006693
Counter: 29 | X: 0.024401 | Y:0.006868 | Z: 0.006839
Counter: 30 | X: 0.035047 | Y:0.007403 | Z: 0.006841
Counter: 31 | X: 0.037626 | Y:0.007623 | Z: 0.006943
Counter: 32 | X: 0.034809 | Y:0.007563 | Z: 0.007024
Counter: 33 | X: 0.022788 | Y:0.007611 | Z: 0.006698
Counter: 34 | X: 0.024646 | Y:0.007214 | Z: 0.006631
Counter: 35 | X: 0.034610 | Y:0.007290 | Z: 0.007182
Counter: 36 | X: 0.039876 | Y:0.007609 | Z: 0.007085
Counter: 37 | X: 0.025102 | Y:0.007087 | Z: 0.006822
Counter: 38 | X: 0.023165 | Y:0.007260 | Z: 0.006822
Counter: 39 | X: 0.026055 | Y:0.007416 | Z: 0.007012
Counter: 40 | X: 0.039845 | Y:0.007497 | Z: 0.007335
Counter: 41 | X: 0.034217 | Y:0.007695 | Z: 0.006316
Counter: 42 | X: 0.079318 | Y:0.007692 | Z: 0.006718
Counter: 43 | X: 0.038237 | Y:0.007560 | Z: 0.007144
Counter: 44 | X: 0.037531 | Y:0.007385 | Z: 0.007171
Counter: 45 | X: 0.024109 | Y:0.007370 | Z: 0.007163
Counter: 46 | X: 0.032257 | Y:0.007199 | Z: 0.006746
Counter: 47 | X: 0.026545 | Y:0.007629 | Z: 0.007005
Counter: 48 | X: 0.039666 | Y:0.007440 | Z: 0.006938
Counter: 49 | X: 0.030833 | Y:0.007809 | Z: 0.006933
Counter: 50 | X: 0.022883 | Y:0.007187 | Z: 0.006819
Counter: 51 | X: 0.024431 | Y:0.007508 | Z: 0.006907
Counter: 52 | X: 0.035590 | Y:0.007593 | Z: 0.007025
Counter: 53 | X: 0.040076 | Y:0.007546 | Z: 0.006936
Counter: 54 | X: 0.023233 | Y:0.007246 | Z: 0.007067
Counter: 55 | X: 0.023548 | Y:0.007209 | Z: 0.006701
Counter: 56 | X: 0.030658 | Y:0.007721 | Z: 0.006969
Counter: 57 | X: 0.040784 | Y:0.007464 | Z: 0.007041
Counter: 58 | X: 0.027297 | Y:0.007402 | Z: 0.006857
Counter: 59 | X: 0.023302 | Y:0.007110 | Z: 0.006743
Counter: 60 | X: 0.025237 | Y:0.007156 | Z: 0.006723
Counter: 61 | X: 0.050122 | Y:0.007987 | Z: 0.007034
Counter: 62 | X: 0.039973 | Y:0.007693 | Z: 0.007097
Counter: 63 | X: 0.024092 | Y:0.006904 | Z: 0.006802
Counter: 64 | X: 0.026201 | Y:0.007191 | Z: 0.006904
Counter: 65 | X: 0.040982 | Y:0.007465 | Z: 0.007417
Counter: 66 | X: 0.038014 | Y:0.007938 | Z: 0.007207
Counter: 67 | X: 0.023534 | Y:0.007555 | Z: 0.006717
Counter: 68 | X: 0.022393 | Y:0.007333 | Z: 0.006791
Counter: 69 | X: 0.048782 | Y:0.007594 | Z: 0.006645
Counter: 70 | X: 0.037451 | Y:0.008012 | Z: 0.006802
Counter: 71 | X: 0.038320 | Y:0.007611 | Z: 0.006871
Counter: 72 | X: 0.040819 | Y:0.007525 | Z: 0.006989
Counter: 73 | X: 0.029167 | Y:0.007516 | Z: 0.006836
Counter: 74 | X: 0.022483 | Y:0.007222 | Z: 0.006639
Counter: 75 | X: 0.024336 | Y:0.007331 | Z: 0.006835
Counter: 76 | X: 0.036568 | Y:0.007809 | Z: 0.006996
Counter: 77 | X: 0.035951 | Y:0.007647 | Z: 0.006730
Counter: 78 | X: 0.023336 | Y:0.007505 | Z: 0.006899
Counter: 79 | X: 0.024552 | Y:0.007545 | Z: 0.006955
Counter: 80 | X: 0.036344 | Y:0.007598 | Z: 0.006601
Counter: 81 | X: 0.035823 | Y:0.007679 | Z: 0.006990
Counter: 82 | X: 0.023023 | Y:0.007044 | Z: 0.006828
Counter: 83 | X: 0.023410 | Y:0.007312 | Z: 0.006825
Counter: 84 | X: 0.028162 | Y:0.007553 | Z: 0.006921
Counter: 85 | X: 0.039797 | Y:0.007304 | Z: 0.007201
Counter: 86 | X: 0.037916 | Y:0.007445 | Z: 0.006570
Counter: 87 | X: 0.042974 | Y:0.007551 | Z: 0.007008
Counter: 88 | X: 0.054012 | Y:0.007968 | Z: 0.006918
Counter: 89 | X: 0.027464 | Y:0.007726 | Z: 0.006665
Counter: 90 | X: 0.037193 | Y:0.007575 | Z: 0.007130
Counter: 91 | X: 0.076261 | Y:0.008056 | Z: 0.006988
Counter: 92 | X: 0.029837 | Y:0.007416 | Z: 0.006567
Counter: 93 | X: 0.045340 | Y:0.008016 | Z: 0.006932
Counter: 94 | X: 0.059294 | Y:0.007478 | Z: 0.006845
Counter: 95 | X: 0.034350 | Y:0.007508 | Z: 0.006650
Counter: 96 | X: 0.088716 | Y:0.008352 | Z: 0.006565
Counter: 97 | X: 0.029983 | Y:0.007177 | Z: 0.006740
Counter: 98 | X: 0.041262 | Y:0.007297 | Z: 0.007099
Counter: 99 | X: 0.042056 | Y:0.007641 | Z: 0.007158
Counter: 100 | X: 0.041817 | Y:0.007199 | Z: 0.006787
Counter: 101 | X: 0.031728 | Y:0.007281 | Z: 0.007166
Counter: 102 | X: 0.045496 | Y:0.007483 | Z: 0.007185
Counter: 103 | X: 0.052134 | Y:0.007670 | Z: 0.007201
Counter: 104 | X: 0.023684 | Y:0.006947 | Z: 0.006835
Counter: 105 | X: 0.025886 | Y:0.007386 | Z: 0.006942
Counter: 106 | X: 0.038584 | Y:0.007329 | Z: 0.007200
Counter: 107 | X: 0.035023 | Y:0.007252 | Z: 0.007103
Counter: 108 | X: 0.023796 | Y:0.007245 | Z: 0.006882
Counter: 109 | X: 0.025904 | Y:0.006989 | Z: 0.006764
Counter: 110 | X: 0.041814 | Y:0.007221 | Z: 0.007165
Counter: 111 | X: 0.038264 | Y:0.007711 | Z: 0.006994
Counter: 112 | X: 0.024394 | Y:0.007481 | Z: 0.006731
Counter: 113 | X: 0.023142 | Y:0.007354 | Z: 0.006747
Counter: 114 | X: 0.025677 | Y:0.007642 | Z: 0.007051
Counter: 115 | X: 0.038765 | Y:0.007529 | Z: 0.007020
Counter: 116 | X: 0.033265 | Y:0.007366 | Z: 0.006974
Counter: 117 | X: 0.022353 | Y:0.007119 | Z: 0.006876
Counter: 118 | X: 0.024694 | Y:0.007163 | Z: 0.006884
Counter: 119 | X: 0.034488 | Y:0.007512 | Z: 0.006868
Counter: 120 | X: 0.041745 | Y:0.007406 | Z: 0.007186
Counter: 121 | X: 0.024378 | Y:0.007115 | Z: 0.006981
Counter: 122 | X: 0.025218 | Y:0.007043 | Z: 0.006789
Counter: 123 | X: 0.028754 | Y:0.007216 | Z: 0.007001
Counter: 124 | X: 0.039956 | Y:0.007593 | Z: 0.007071
Counter: 125 | X: 0.029770 | Y:0.007587 | Z: 0.006732
Counter: 126 | X: 0.030476 | Y:0.007151 | Z: 0.006789
Counter: 127 | X: 0.025072 | Y:0.007380 | Z: 0.007159
Counter: 128 | X: 0.036141 | Y:0.007672 | Z: 0.006898
Counter: 129 | X: 0.035821 | Y:0.007982 | Z: 0.007128
Counter: 130 | X: 0.023052 | Y:0.007283 | Z: 0.006597
Counter: 131 | X: 0.024101 | Y:0.007292 | Z: 0.006711
Counter: 132 | X: 0.028791 | Y:0.007699 | Z: 0.006849
Counter: 133 | X: 0.039501 | Y:0.007674 | Z: 0.006997
Counter: 134 | X: 0.025467 | Y:0.007845 | Z: 0.006323
Counter: 135 | X: 0.026947 | Y:0.007291 | Z: 0.007016
Counter: 136 | X: 0.045612 | Y:0.007670 | Z: 0.007079
Counter: 137 | X: 0.058109 | Y:0.007272 | Z: 0.006632
Counter: 138 | X: 0.034571 | Y:0.007103 | Z: 0.006970
Counter: 139 | X: 0.038867 | Y:0.007542 | Z: 0.007048
Counter: 140 | X: 0.032072 | Y:0.007551 | Z: 0.006766
Counter: 141 | X: 0.026414 | Y:0.007406 | Z: 0.007105
Counter: 142 | X: 0.033925 | Y:0.007841 | Z: 0.006984
Counter: 143 | X: 0.040267 | Y:0.007583 | Z: 0.007093
Counter: 144 | X: 0.033990 | Y:0.007619 | Z: 0.006806
Counter: 145 | X: 0.029510 | Y:0.006945 | Z: 0.007000
Counter: 146 | X: 0.041606 | Y:0.007913 | Z: 0.007240
Counter: 147 | X: 0.031957 | Y:0.007611 | Z: 0.007226
Counter: 148 | X: 0.022626 | Y:0.007274 | Z: 0.006874
Counter: 149 | X: 0.024430 | Y:0.007062 | Z: 0.006829
Counter: 150 | X: 0.034483 | Y:0.007517 | Z: 0.006613
Counter: 151 | X: 0.036631 | Y:0.007705 | Z: 0.007188
Counter: 152 | X: 0.024644 | Y:0.007346 | Z: 0.006962
Counter: 153 | X: 0.030476 | Y:0.007711 | Z: 0.007023
Counter: 154 | X: 0.031132 | Y:0.007684 | Z: 0.006997
Counter: 155 | X: 0.040104 | Y:0.007760 | Z: 0.006699
Counter: 156 | X: 0.026873 | Y:0.007556 | Z: 0.007058
Counter: 157 | X: 0.022949 | Y:0.007377 | Z: 0.006983
Counter: 158 | X: 0.025407 | Y:0.007354 | Z: 0.006859
Counter: 159 | X: 0.037433 | Y:0.007886 | Z: 0.007493
Counter: 160 | X: 0.034580 | Y:0.007622 | Z: 0.007269
Counter: 161 | X: 0.023998 | Y:0.007442 | Z: 0.006917
Counter: 162 | X: 0.025147 | Y:0.007346 | Z: 0.006829
Counter: 163 | X: 0.028350 | Y:0.007345 | Z: 0.006855
Counter: 164 | X: 0.039334 | Y:0.007818 | Z: 0.006855
Counter: 165 | X: 0.028854 | Y:0.007477 | Z: 0.006875
Counter: 166 | X: 0.023681 | Y:0.007345 | Z: 0.007101
Counter: 167 | X: 0.024663 | Y:0.007137 | Z: 0.007083
Counter: 168 | X: 0.036518 | Y:0.007613 | Z: 0.007372
Counter: 169 | X: 0.035971 | Y:0.007857 | Z: 0.006753
Counter: 170 | X: 0.046856 | Y:0.007580 | Z: 0.006732
Counter: 171 | X: 0.049426 | Y:0.008286 | Z: 0.006648
Counter: 172 | X: 0.037097 | Y:0.007545 | Z: 0.006963
Counter: 173 | X: 0.025290 | Y:0.007647 | Z: 0.007010
Counter: 174 | X: 0.033265 | Y:0.007936 | Z: 0.006995
Counter: 175 | X: 0.038050 | Y:0.007611 | Z: 0.007175
Counter: 176 | X: 0.024101 | Y:0.007346 | Z: 0.006690
Counter: 177 | X: 0.023613 | Y:0.007385 | Z: 0.006935
Counter: 178 | X: 0.027461 | Y:0.007550 | Z: 0.007258
Counter: 179 | X: 0.039911 | Y:0.007711 | Z: 0.007298
Counter: 180 | X: 0.035480 | Y:0.007431 | Z: 0.007047
Counter: 181 | X: 0.024274 | Y:0.007423 | Z: 0.007185
Counter: 182 | X: 0.025436 | Y:0.007091 | Z: 0.007216
Counter: 183 | X: 0.039055 | Y:0.007761 | Z: 0.007196
Counter: 184 | X: 0.035539 | Y:0.007568 | Z: 0.007074
Counter: 185 | X: 0.023958 | Y:0.007372 | Z: 0.006913
Counter: 186 | X: 0.025577 | Y:0.007230 | Z: 0.007016
Counter: 187 | X: 0.029341 | Y:0.008003 | Z: 0.006908
Counter: 188 | X: 0.044373 | Y:0.007543 | Z: 0.006711
Counter: 189 | X: 0.029068 | Y:0.007399 | Z: 0.006908
Counter: 190 | X: 0.039368 | Y:0.007906 | Z: 0.006832
Counter: 191 | X: 0.056285 | Y:0.008085 | Z: 0.007090
Counter: 192 | X: 0.069189 | Y:0.007642 | Z: 0.006668
Counter: 193 | X: 0.055970 | Y:0.008120 | Z: 0.006921
Counter: 194 | X: 0.030614 | Y:0.007526 | Z: 0.006631
Counter: 195 | X: 0.037828 | Y:0.007840 | Z: 0.007049
Counter: 196 | X: 0.060704 | Y:0.007891 | Z: 0.006314
Counter: 197 | X: 0.031097 | Y:0.007369 | Z: 0.006968
Counter: 198 | X: 0.050131 | Y:0.008635 | Z: 0.006546
Counter: 199 | X: 0.032409 | Y:0.007201 | Z: 0.007000
Counter: 200 | X: 0.027886 | Y:0.006982 | Z: 0.007155
Counter: 201 | X: 0.045916 | Y:0.007746 | Z: 0.007301
Counter: 202 | X: 0.036806 | Y:0.007571 | Z: 0.007052
Counter: 203 | X: 0.025300 | Y:0.007293 | Z: 0.006826
Counter: 204 | X: 0.026853 | Y:0.007354 | Z: 0.006872
Counter: 205 | X: 0.039532 | Y:0.007809 | Z: 0.007190
Counter: 206 | X: 0.033958 | Y:0.007832 | Z: 0.007071
Counter: 207 | X: 0.023745 | Y:0.007505 | Z: 0.006771
Counter: 208 | X: 0.024624 | Y:0.007052 | Z: 0.006627
Counter: 209 | X: 0.038391 | Y:0.007679 | Z: 0.007689
Counter: 210 | X: 0.039327 | Y:0.007567 | Z: 0.007203
Counter: 211 | X: 0.023434 | Y:0.007542 | Z: 0.006672
Counter: 212 | X: 0.024607 | Y:0.007226 | Z: 0.007366
Counter: 213 | X: 0.034262 | Y:0.007685 | Z: 0.007371
Counter: 214 | X: 0.065476 | Y:0.007951 | Z: 0.007034
Counter: 215 | X: 0.023970 | Y:0.007572 | Z: 0.006970
Counter: 216 | X: 0.023476 | Y:0.007194 | Z: 0.006740
Counter: 217 | X: 0.027862 | Y:0.007516 | Z: 0.006816
Counter: 218 | X: 0.040676 | Y:0.007609 | Z: 0.007245
Counter: 219 | X: 0.031707 | Y:0.007557 | Z: 0.007123
Counter: 220 | X: 0.024422 | Y:0.007010 | Z: 0.006756
Counter: 221 | X: 0.024417 | Y:0.007272 | Z: 0.007025
Counter: 222 | X: 0.035909 | Y:0.007625 | Z: 0.006874
Counter: 223 | X: 0.036162 | Y:0.007815 | Z: 0.007058
Counter: 224 | X: 0.043574 | Y:0.007170 | Z: 0.007091
Counter: 225 | X: 0.042836 | Y:0.007824 | Z: 0.007240
Counter: 226 | X: 0.038186 | Y:0.007542 | Z: 0.006997
Counter: 227 | X: 0.025982 | Y:0.007319 | Z: 0.006997
Counter: 228 | X: 0.029110 | Y:0.008063 | Z: 0.007011
Counter: 229 | X: 0.041374 | Y:0.007181 | Z: 0.007270
Counter: 230 | X: 0.025020 | Y:0.007245 | Z: 0.006771
Counter: 231 | X: 0.032683 | Y:0.007874 | Z: 0.006917
Counter: 0 | X: 0.046253 | Y:0.007971 | Z: 0.006902
Counter: 1 | X: 0.026282 | Y:0.007257 | Z: 0.006683
Counter: 2 | X: 0.027970 | Y:0.007809 | Z: 0.007135
Counter: 3 | X: 0.044342 | Y:0.007927 | Z: 0.006726
Counter: 4 | X: 0.027172 | Y:0.007427 | Z: 0.006336
Counter: 5 | X: 0.025890 | Y:0.007511 | Z: 0.006860
Counter: 6 | X: 0.068675 | Y:0.007679 | Z: 0.006919
Counter: 7 | X: 0.030499 | Y:0.006853 | Z: 0.007135
Counter: 8 | X: 0.027410 | Y:0.007558 | Z: 0.006973
Counter: 9 | X: 0.052591 | Y:0.007637 | Z: 0.007231
Counter: 10 | X: 0.033863 | Y:0.007091 | Z: 0.007367
Counter: 11 | X: 0.023435 | Y:0.007146 | Z: 0.007021
Counter: 12 | X: 0.025507 | Y:0.007209 | Z: 0.007268
Counter: 13 | X: 0.038518 | Y:0.007519 | Z: 0.007227
Counter: 14 | X: 0.036170 | Y:0.007574 | Z: 0.007074
Counter: 15 | X: 0.023653 | Y:0.006980 | Z: 0.006712
Counter: 16 | X: 0.025192 | Y:0.007420 | Z: 0.007062
Counter: 17 | X: 0.034954 | Y:0.007831 | Z: 0.007007
Counter: 18 | X: 0.044210 | Y:0.007862 | Z: 0.006859
Counter: 19 | X: 0.024792 | Y:0.007526 | Z: 0.006752
Counter: 20 | X: 0.023540 | Y:0.007297 | Z: 0.007071
Counter: 21 | X: 0.026726 | Y:0.007657 | Z: 0.007201
Counter: 22 | X: 0.038139 | Y:0.008020 | Z: 0.007149
Counter: 23 | X: 0.030691 | Y:0.007893 | Z: 0.006970
Counter: 24 | X: 0.022716 | Y:0.007459 | Z: 0.007064
Counter: 25 | X: 0.023834 | Y:0.007231 | Z: 0.006698
Counter: 26 | X: 0.036782 | Y:0.007741 | Z: 0.006911
Counter: 27 | X: 0.036265 | Y:0.008014 | Z: 0.007167
Counter: 28 | X: 0.023306 | Y:0.007425 | Z: 0.006779
Counter: 29 | X: 0.024622 | Y:0.007347 | Z: 0.006999
Counter: 30 | X: 0.031325 | Y:0.007481 | Z: 0.006709
Counter: 31 | X: 0.039024 | Y:0.007705 | Z: 0.007454
Counter: 32 | X: 0.025583 | Y:0.007039 | Z: 0.007094
Counter: 33 | X: 0.022665 | Y:0.007038 | Z: 0.006752
Counter: 34 | X: 0.026089 | Y:0.007392 | Z: 0.006839
Counter: 35 | X: 0.050685 | Y:0.008141 | Z: 0.006931
Counter: 36 | X: 0.029605 | Y:0.007662 | Z: 0.006760
Counter: 37 | X: 0.043537 | Y:0.007448 | Z: 0.007341
Counter: 38 | X: 0.036298 | Y:0.007473 | Z: 0.007303
Counter: 39 | X: 0.024456 | Y:0.007157 | Z: 0.006986
Counter: 40 | X: 0.025002 | Y:0.007060 | Z: 0.006962
Counter: 41 | X: 0.036600 | Y:0.007513 | Z: 0.007201
Counter: 42 | X: 0.058150 | Y:0.007937 | Z: 0.006819
Counter: 43 | X: 0.023562 | Y:0.007247 | Z: 0.006758
Counter: 44 | X: 0.023240 | Y:0.007688 | Z: 0.006904
Counter: 45 | X: 0.026002 | Y:0.007390 | Z: 0.006923
Counter: 46 | X: 0.040988 | Y:0.007893 | Z: 0.006845
Counter: 47 | X: 0.028234 | Y:0.007284 | Z: 0.006786
Counter: 48 | X: 0.022743 | Y:0.007393 | Z: 0.006726
Counter: 49 | X: 0.025026 | Y:0.007467 | Z: 0.006817
Counter: 50 | X: 0.036807 | Y:0.007517 | Z: 0.007114
Counter: 51 | X: 0.034608 | Y:0.007636 | Z: 0.006971
Counter: 52 | X: 0.037936 | Y:0.007678 | Z: 0.006381
Counter: 53 | X: 0.046021 | Y:0.008114 | Z: 0.006787
Counter: 54 | X: 0.053396 | Y:0.008107 | Z: 0.006667
Counter: 55 | X: 0.026731 | Y:0.007306 | Z: 0.006765
Counter: 56 | X: 0.030862 | Y:0.007324 | Z: 0.006938
Counter: 57 | X: 0.049080 | Y:0.008070 | Z: 0.006851
Counter: 58 | X: 0.040548 | Y:0.007533 | Z: 0.006656
Counter: 59 | X: 0.055711 | Y:0.007943 | Z: 0.007370
Counter: 60 | X: 0.054261 | Y:0.007276 | Z: 0.006835
Counter: 61 | X: 0.035963 | Y:0.007913 | Z: 0.006822
Counter: 62 | X: 0.049223 | Y:0.007941 | Z: 0.006655
Counter: 63 | X: 0.033538 | Y:0.007693 | Z: 0.006668
Counter: 64 | X: 0.041871 | Y:0.007957 | Z: 0.006787
Counter: 65 | X: 0.045624 | Y:0.007877 | Z: 0.006831
Counter: 66 | X: 0.023198 | Y:0.007385 | Z: 0.006609
Counter: 67 | X: 0.024802 | Y:0.007270 | Z: 0.007069
Counter: 68 | X: 0.038227 | Y:0.007564 | Z: 0.007006
Counter: 69 | X: 0.036149 | Y:0.007502 | Z: 0.006853
Counter: 70 | X: 0.022712 | Y:0.007233 | Z: 0.007026
Counter: 71 | X: 0.024496 | Y:0.006941 | Z: 0.007289
Counter: 72 | X: 0.032690 | Y:0.007441 | Z: 0.007500
Counter: 73 | X: 0.040786 | Y:0.007450 | Z: 0.007165
Counter: 74 | X: 0.025374 | Y:0.007392 | Z: 0.007087
Counter: 75 | X: 0.023171 | Y:0.007369 | Z: 0.006968
Counter: 76 | X: 0.027283 | Y:0.007189 | Z: 0.007022
Counter: 77 | X: 0.041380 | Y:0.007498 | Z: 0.007226
Counter: 78 | X: 0.033785 | Y:0.007247 | Z: 0.007202
Counter: 79 | X: 0.030782 | Y:0.007391 | Z: 0.006643
Counter: 80 | X: 0.027564 | Y:0.007347 | Z: 0.007187
Counter: 81 | X: 0.039309 | Y:0.007393 | Z: 0.007266
Counter: 82 | X: 0.036003 | Y:0.007726 | Z: 0.007125
Counter: 83 | X: 0.023845 | Y:0.007230 | Z: 0.006633
Counter: 84 | X: 0.023504 | Y:0.007323 | Z: 0.006459
Counter: 85 | X: 0.027589 | Y:0.007670 | Z: 0.007185
Counter: 86 | X: 0.039655 | Y:0.007951 | Z: 0.006989
Counter: 87 | X: 0.030616 | Y:0.007405 | Z: 0.006957
Counter: 88 | X: 0.023242 | Y:0.007228 | Z: 0.006795
Counter: 89 | X: 0.025274 | Y:0.007739 | Z: 0.006978
Counter: 90 | X: 0.041192 | Y:0.007663 | Z: 0.007172
Counter: 91 | X: 0.034342 | Y:0.008017 | Z: 0.007005
Counter: 92 | X: 0.023660 | Y:0.007559 | Z: 0.006855
Counter: 93 | X: 0.024407 | Y:0.007414 | Z: 0.007016
Counter: 94 | X: 0.036954 | Y:0.007651 | Z: 0.006867
Counter: 95 | X: 0.038184 | Y:0.007811 | Z: 0.007294
Counter: 96 | X: 0.023413 | Y:0.007556 | Z: 0.006689
Counter: 97 | X: 0.023667 | Y:0.007024 | Z: 0.007048
Counter: 98 | X: 0.027776 | Y:0.007043 | Z: 0.007308
Counter: 99 | X: 0.044157 | Y:0.007733 | Z: 0.007376
Counter: 100 | X: 0.028860 | Y:0.007348 | Z: 0.007200
Counter: 101 | X: 0.023047 | Y:0.007244 | Z: 0.006963
Counter: 102 | X: 0.026236 | Y:0.007526 | Z: 0.007005
Counter: 103 | X: 0.050202 | Y:0.007925 | Z: 0.006937
Counter: 104 | X: 0.034085 | Y:0.007708 | Z: 0.006713
Counter: 105 | X: 0.022596 | Y:0.007426 | Z: 0.006734
Counter: 106 | X: 0.087149 | Y:0.008158 | Z: 0.006616
Counter: 107 | X: 0.051234 | Y:0.008156 | Z: 0.006487
Counter: 108 | X: 0.025865 | Y:0.007366 | Z: 0.007099
Counter: 109 | X: 0.033587 | Y:0.007762 | Z: 0.007362
Counter: 110 | X: 0.045634 | Y:0.007291 | Z: 0.007009
Counter: 111 | X: 0.042387 | Y:0.007043 | Z: 0.006948
Counter: 112 | X: 0.025876 | Y:0.007137 | Z: 0.007117
Counter: 113 | X: 0.039012 | Y:0.007923 | Z: 0.007234
Counter: 114 | X: 0.036702 | Y:0.007700 | Z: 0.007158
Counter: 115 | X: 0.023918 | Y:0.007064 | Z: 0.007085
Counter: 116 | X: 0.024624 | Y:0.007357 | Z: 0.006779
Counter: 117 | X: 0.031600 | Y:0.007492 | Z: 0.007198
